ID	Customer_ID	Month	Name	Age	SSN	Occupation	Annual_Income	Monthly_Inhand_Salary	Num_Bank_Accounts	Num_Credit_Card	Interest_Rate	Num_of_Loan	Type_of_Loan	Delay_from_due_date	Num_of_Delayed_Payment	Changed_Credit_Limit	Num_Credit_Inquiries	Credit_Mix	Outstanding_Debt	Credit_Utilization_Ratio	Credit_History_Age	Payment_of_Min_Amount	Total_EMI_per_month	Amount_invested_monthly	Payment_Behaviour	Monthly_Balance	Credit_Score
5782	15941	5	Harriet McLeodd	35	414532918	Entrepreneur	54392.16	4766.68	6	4	14	3	Not Specified, Student Loan, and Personal Loan	10	8	11.54	3	Standard	179.22	34.59532445612005	326	Yes	124.39208242092045	33.349568589344514	Low_spent_Small_value_payments	409.15747216385233	Standard
5783	15941	6	Harriet McLeodd	35	414532918	Entrepreneur	54392.16	4766.68	6	4	14	3	Not Specified, Student Loan, and Personal Loan	10	8	5.54	3	Standard	179.22	23.195025404792624	327	Yes	124.39208242092045	33.349568589344514	Low_spent_Small_value_payments	7.129357073661937	Standard
5784	15941	7	Harriet McLeodd	36	414532918	Entrepreneur	54392.16	4766.68	6	4	14	3	Not Specified, Student Loan, and Personal Loan	10	8	5.54	7	Standard	179.22	35.112531991297786	328	Yes	124.39208242092045	33.349568589344514	Low_spent_Large_value_payments	464.1635141118658	Standard
5785	15941	8	Harriet McLeodd	36	414532918	Entrepreneur	54392.16	4766.68	6	4	14	3	Not Specified, Student Loan, and Personal Loan	10	8	5.54	7	Standard	179.22	32.87880507	329	Yes	124.39208242092045	33.349568589344514	Low_spent_Small_value_payments	147.15801969696355	Standard
5790	27750	1	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	23	9	8.86	6	Standard	2602.69	24.523163853918167	107	Yes	36.54819717138717	13.066209919444336	Low_spent_Large_value_payments	272.2984679091685	Poor
5791	27750	2	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	23	9	8.86	6	Standard	2602.69	39.90251759709182	108	Yes	36.54819717138717	13.066209919444336	Low_spent_Large_value_payments	250.64951389296183	Poor
5792	27750	3	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	23	9	8.86	6	Standard	2602.69	36.47591386327275	109	NM	36.54819717138717	13.066209919444336	Low_spent_Large_value_payments	239.71370228386124	Poor
5793	27750	4	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	22	7	8.86	6	Standard	2602.69	32.09749227865355	110	Yes	36.54819717138717	13.066209919444336	Low_spent_Small_value_payments	284.9744939516557	Poor
5794	27750	5	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	22	9	8.86	6	Standard	2602.69	37.16937449181636	111	Yes	36.54819717138717	13.066209919444336	Low_spent_Small_value_payments	254.8777256299005	Poor
5795	27750	6	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	23	6	8.86	6	Standard	2602.69	28.57003140799636	112	Yes	36.54819717138717	13.066209919444336	Low_spent_Medium_value_payments	242.43306442147872	Poor
5796	27750	7	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	21	9	8.86	9	Standard	2602.69	38.46541540543407	113	Yes	36.54819717138717	13.066209919444336	Low_spent_Medium_value_payments	264.8928715293409	Poor
5797	27750	8	Sinead Carews	39	328336328	Manager	8701.545	519.12875	6	5	32	7	Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan	23	9	8.86	9	Standard	2602.69	28.815537059010616	114	NM	36.54819717138717	13.066209919444336	Low_spent_Small_value_payments	264.7720511316515	Poor
5802	4084	1	Poornimaf	36	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	14	7.83	5	Standard	758.44	37.41820916883601	218	NM	101.3286373638512	19.356208441233957	High_spent_Medium_value_payments	337.1522635235368	Standard
5803	4084	2	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	13	7.83	5	Standard	758.44	29.71137554092952	219	Yes	101.3286373638512	19.356208441233957	Low_spent_Small_value_payments	129.9336309554582	Standard
5804	4084	3	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	10	7.83	5	Standard	758.44	25.413616742350907	220	Yes	101.3286373638512	19.356208441233957	Low_spent_Large_value_payments	319.0402758742555	Standard
5805	4084	4	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	10	7.83	5	Standard	758.44	35.946278218900645	221	Yes	101.3286373638512	19.356208441233957	High_spent_Medium_value_payments	306.54211214470297	Standard
5806	4084	5	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	13	7.83	5	Standard	758.44	28.27742001	222	Yes	101.3286373638512	19.356208441233957	Low_spent_Small_value_payments	118.2575151695921	Standard
5807	4084	6	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	10	7.83	5	Standard	758.44	34.58659948959524	223	Yes	101.3286373638512	19.356208441233957	High_spent_Small_value_payments	338.52611416415374	Standard
5808	4084	7	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	16	14	10.83	5	Standard	758.44	30.099067241911712	224	Yes	101.3286373638512	19.356208441233957	Low_spent_Small_value_payments	299.9564688659588	Standard
5809	4084	8	Poornimaf	37	655057666	Entrepreneur	25546.26	2415.855	8	7	14	5	Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan	15	13	7.83	5	Standard	758.44	39.33348789822524	225	Yes	101.3286373638512	19.356208441233957	Low_spent_Medium_value_payments	230.44100130267208	Standard
5814	13266	1	Chalmersa	30	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	14	6.28	0	Standard	818.22	25.36959679239191	202	Yes	45.14129822463578	23.27102220438635	Low_spent_Medium_value_payments	447.0747000515962	Standard
5815	13266	2	Chalmersa	30	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	12	14	6.28	0	Standard	818.22	37.958569410003335	203	Yes	45.14129822463578	23.27102220438635	Low_spent_Small_value_payments	157.86980351234496	Standard
5816	13266	3	Chalmersa	31	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	14	10.28	1	Standard	818.22	27.38010904580052	204	Yes	45.14129822463578	23.27102220438635	Low_spent_Small_value_payments	274.8164466052998	Standard
5817	13266	4	Chalmersa	30	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	14	6.28	1	Standard	818.22	34.15826211876792	205	Yes	45.14129822463578	23.27102220438635	Low_spent_Medium_value_payments	376.6212092263812	Standard
5818	13266	5	Chalmersa	30	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	14	6.28	1	Standard	818.22	30.788038803709785	206	Yes	45.14129822463578	23.27102220438635	High_spent_Medium_value_payments	455.6031264418064	Standard
5819	13266	6	Chalmersa	31	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	14	6.28	1	Standard	818.22	34.280968719435315	207	Yes	45.14129822463578	23.27102220438635	High_spent_Small_value_payments	396.3496476766012	Standard
5820	13266	7	Chalmersa	31	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	16	6.28	1	Standard	818.22	29.50345426644776	208	Yes	45.14129822463578	23.27102220438635	High_spent_Small_value_payments	404.5162989178708	Standard
5821	13266	8	Chalmersa	31	965462491	Scientist	31993.78	2942.148333333333	6	6	7	2	Payday Loan, and Home Equity Loan	8	16	6.28	1	Standard	818.22	36.012793772472094	209	Yes	45.14129822463578	23.27102220438635	Low_spent_Large_value_payments	421.4853318638867	Standard
5826	24688	1	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	11	9.13	0	Standard	1296.64	37.11561494309292	350	Yes	0	59.28557022863863	High_spent_Large_value_payments	854.5248768604907	Standard
5827	24688	2	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	11	9.13	4	Standard	1296.64	39.46775837121139	351	Yes	0	59.28557022863863	Low_spent_Medium_value_payments	328.66361932701284	Standard
5828	24688	3	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	18	11	9.13	4	Standard	1296.64	27.792788363714145	352	Yes	0	59.28557022863863	High_spent_Large_value_payments	823.7133773417005	Standard
5829	24688	4	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	11	9.13	4	Standard	1296.64	42.944681681740505	353	Yes	0	59.28557022863863	High_spent_Large_value_payments	878.2514462337779	Poor
5830	24688	5	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	8	9.13	4	Standard	1296.64	34.35765024	354	NM	0	59.28557022863863	High_spent_Large_value_payments	920.4396545057372	Poor
5831	24688	6	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	13	13.13	4	Standard	1296.64	28.776937743887977	355	Yes	0	59.28557022863863	Low_spent_Small_value_payments	782.5739727857823	Poor
5832	24688	7	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	10	9.13	4	Standard	1296.64	40.75852163733138	356	Yes	0	59.28557022863863	High_spent_Large_value_payments	939.8734297713614	Poor
5833	24688	8	Parkm	20	891559364	Accountant	92047.08	7591.59	6	7	16	0	No Data	16	11	9.13	4	Standard	1296.64	27.727646781775498	357	Yes	0	59.28557022863863	Low_spent_Large_value_payments	761.0743967007086	Poor
5838	4059	1	Patrickg	45	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	11	12	9.22	8	Standard	1283.37	28.94089258854545	77	Yes	103.03756035536594	35.793568414159616	Low_spent_Medium_value_payments	211.93932455566463	Standard
5839	4059	2	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	11	12	9.22	8	Standard	1283.37	27.86131019311364	78	Yes	103.03756035536594	35.793568414159616	Low_spent_Large_value_payments	353.59063222806395	Standard
5840	4059	3	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	10	12	9.22	8	Standard	1283.37	27.88169704475605	79	Yes	103.03756035536594	35.793568414159616	High_spent_Large_value_payments	391.00737123047446	Standard
5841	4059	4	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	11	12	9.22	8	Standard	1283.37	38.39455822201335	80	Yes	103.03756035536594	35.793568414159616	Low_spent_Small_value_payments	196.5826859	Standard
5842	4059	5	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	15	12	8.22	10	Standard	1283.37	33.23978443489355	81	Yes	103.03756035536594	35.793568414159616	High_spent_Small_value_payments	292.7811904266044	Standard
5843	4059	6	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	11	12	8.22	10	Standard	1283.37	26.874467413543886	82	Yes	103.03756035536594	35.793568414159616	Low_spent_Small_value_payments	204.5273897322577	Standard
5844	4059	7	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	7	12	9.22	10	Standard	1283.37	24.20553320227637	83	Yes	103.03756035536594	35.793568414159616	Low_spent_Small_value_payments	85.90209492602362	Standard
5845	4059	8	Patrickg	46	928914452	Teacher	32284.62	2898.385	6	7	17	6	Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan	13	12	2.2200000000000006	10	Standard	1283.37	27.930123710625228	84	Yes	103.03756035536594	35.793568414159616	Low_spent_Small_value_payments	117.02910735933534	Standard
5850	13651	1	Laurence Frosty	26	84253745	Musician	97791.42	8079.285	6	6	12	0	No Data	18	8	17.92	1	Standard	107.41	25.71557884311532	326	Yes	0	77.60922833984066	Low_spent_Small_value_payments	646.6819806304122	Standard
5851	13651	2	Laurence Frosty	26	84253745	Musician	97791.42	8079.285	6	6	12	0	No Data	18	8	11.920000000000002	1	Standard	107.41	28.711202517052943	327	Yes	0	77.60922833984066	Low_spent_Large_value_payments	755.2081802943327	Standard
5852	13651	3	Laurence Frosty	26	84253745	Musician	97791.42	8079.285	6	6	12	0	No Data	18	7	17.92	1	Standard	107.41	34.92287233220604	328	Yes	0	77.60922833984066	High_spent_Medium_value_payments	881.6642742251445	Standard
5853	13651	4	Laurence Frosty	26	84253745	Musician	97791.42	7449.469346853578	6	6	12	0	No Data	19	8	15.920000000000002	1	Standard	107.41	26.51363149248924	329	Yes	629.8156531464217	77.60922833984066	Low_spent_Medium_value_payments	588.6834800182418	Good
5854	13651	5	Laurence Frosty	26	84253745	Musician	97791.42	7449.469346853578	6	6	12	0	No Data	18	8	17.92	1	Standard	107.41	38.64911430691306	330	Yes	629.8156531464217	77.60922833984066	High_spent_Large_value_payments	970.3192716601592	Good
5855	13651	6	Laurence Frosty	26	84253745	Musician	97791.42	7449.469346853578	6	6	12	0	No Data	16	8	17.92	1	Standard	107.41	44.67688859	331	Yes	629.8156531464217	77.60922833984066	High_spent_Large_value_payments	939.6245613800266	Good
5856	13651	7	Laurence Frosty	26	84253745	Musician	97791.42	7449.469346853578	6	6	12	0	No Data	18	8	13.920000000000002	1	Standard	107.41	28.807349824215013	332	Yes	629.8156531464217	77.60922833984066	High_spent_Medium_value_payments	334.38769872809104	Standard
5857	13651	8	Laurence Frosty	26	84253745	Musician	97791.42	7449.469346853578	6	6	12	0	No Data	18	8	17.92	1	Standard	107.41	33.89444259920451	333	Yes	629.8156531464217	77.60922833984066	High_spent_Medium_value_payments	947.6102963746632	Good
5862	16640	1	Reema	31	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	52	19	9.95	7	Bad	2430.21	29.934185732751413	218	Yes	49.57206224445275	44.50950984607408	Low_spent_Small_value_payments	312.4876885895601	Poor
5863	16640	2	Reema	31	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	51	18	9.95	7	Bad	2430.21	36.64120358	219	NM	49.57206224445275	44.50950984607408	High_spent_Small_value_payments	306.3658914338209	Poor
5864	16640	3	Reema	31	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	48	19	15.95	7	Bad	2430.21	37.62486247304565	220	Yes	49.57206224445275	44.50950984607408	Low_spent_Large_value_payments	230.84550850494605	Poor
5865	16640	4	Reema	31	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	51	19	9.95	7	Bad	2430.21	28.870386917234462	221	Yes	49.57206224445275	44.50950984607408	High_spent_Small_value_payments	300.23607454743546	Standard
5866	16640	5	Reema	32	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	51	19	9.95	7	Bad	2430.21	28.05884596384257	222	Yes	49.57206224445275	44.50950984607408	Low_spent_Small_value_payments	218.62155364562184	Poor
5867	16640	6	Reema	32	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	51	17	9.95	8	Bad	2430.21	25.84779062032988	223	Yes	49.57206224445275	44.50950984607408	Low_spent_Large_value_payments	288.21665559341204	Poor
5868	16640	7	Reema	32	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	51	19	8.95	8	Bad	2430.21	25.84314493873217	224	Yes	49.57206224445275	44.50950984607408	Low_spent_Large_value_payments	250.68861456434425	Poor
5869	16640	8	Reema	32	68834394	Entrepreneur	19300.34	1512.361666666667	6	7	17	5	Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified	53	19	9.95	8	Bad	2430.21	23.70919322410504	225	Yes	49.57206224445275	44.50950984607408	Low_spent_Medium_value_payments	263.4785537238393	Standard
5874	4911	1	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	12	4.17	2	Standard	881.4	26.084542750932684	231	NM	0	43.315824459505386	High_spent_Medium_value_payments	382.6802728608033	Standard
5875	4911	2	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	14	4.17	2	Standard	881.4	25.665856781285065	232	No	0	43.315824459505386	High_spent_Large_value_payments	381.8960652385857	Standard
5876	4911	3	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	12	4.17	2	Standard	881.4	33.66946005394869	233	No	0	43.315824459505386	High_spent_Medium_value_payments	389.5081755404946	Standard
5877	4911	4	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	12	4.17	2	Standard	881.4	34.503707241298585	234	No	0	43.315824459505386	High_spent_Medium_value_payments	387.43517968610496	Poor
5878	4911	5	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	12	4.17	2	Standard	881.4	41.17638419789344	235	No	0	43.315824459505386	Low_spent_Small_value_payments	304.48253712380904	Poor
5879	4911	6	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	12	4.17	2	Standard	881.4	38.78807246113495	236	No	0	43.315824459505386	Low_spent_Small_value_payments	321.4463602062691	Poor
5880	4911	7	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	30	15	4.17	2	Standard	881.4	27.182482771287628	237	No	0	43.315824459505386	Low_spent_Medium_value_payments	278.1928400258838	Poor
5881	4911	8	Mark Felsenthald	41	561609294	Musician	19514.88	1828.24	7	5	17	0	No Data	26	11	4.17	4	Standard	881.4	28.781887776659712	238	No	0	43.315824459505386	High_spent_Small_value_payments	343.6824585120372	Poor
5886	41326	1	Lee Chyenz	41	905507912	Media_Manager	10183.015	1074.5845833333333	7	5	17	5	Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan	48	21	8.969999999999997	6	Bad	1672.43	25.951272885300533	121	Yes	37.58807283812568	14.622739235117402	High_spent_Large_value_payments	295.2476462600903	Poor
5887	41326	2	Lee Chyenz	41	905507912	Media_Manager	10183.015	1074.5845833333333	7	5	17	5	Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan	48	18	7.97	6	Bad	1672.43	32.38559762083814	122	NM	37.58807283812568	14.622739235117402	Low_spent_Small_value_payments	267.5084354759118	Poor
5888	41326	3	Lee Chyenz	41	905507912	Media_Manager	10183.015	1074.5845833333333	7	5	17	5	Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Credit-Builder Loan, and Student Loan	48	23	7.97	6	Bad	1672.43	23.731347914755407	123	Yes	37.58807283812568	14.622739235117402	Low_spent_Small_value_payments	267.9864135590994	Poor
